ApplicationID,LeadID,CustomerID,ProductID,Branch,Region,ApplicationDate,ApplicationStatus,RequestedAmount
2340,2340,47846,14,HCM2,South,2024-02-29,Approved,336685274
2341,2341,69474,45,HN1,North,2024-04-24,Processing,253969817
2342,2342,54936,25,CT1,South,2024-11-10,Approved,40804973
2343,2343,39794,34,HN1,Central,2024-07-17,Approved,458604547
2344,2344,71588,3,CT1,Central,2024-12-21,Processing,136755499
2345,2345,80984,24,HCM2,North,2024-04-01,Rejected,76347804
2346,2346,60331,42,CT1,South,2024-02-22,Approved,352973992
2348,2348,19074,26,HCM1,North,2024-01-08,Processing,60457148
2349,2349,16406,20,DN1,Central,2024-10-29,Processing,130427190
2350,2350,33291,40,DN1,Central,2024-04-11,Approved,295699835
2352,2352,56851,19,HCM2,Central,2024-03-13,Approved,455240449
2353,2353,64823,3,HCM1,Central,2024-02-17,Approved,357081149
2354,2354,33312,24,CT1,North,2024-05-20,Processing,138430128
2355,2355,53108,5,HN1,North,2024-08-22,Approved,180002793
2356,2356,76918,3,HCM2,North,2024-02-01,Approved,39871305
2359,2359,78828,49,HCM2,North,2024-03-08,Approved,77394368
2360,2360,22411,15,HCM2,North,2024-02-01,Approved,281271323
2364,2364,42371,44,HN1,Central,2024-05-10,Approved,300493789
2366,2366,81229,47,HCM1,North,2024-09-09,Approved,399219119
2367,2367,61196,34,HN1,South,2024-10-13,Approved,421762703
2369,2369,36715,31,DN1,North,2024-01-03,Approved,340643853
2370,2370,37605,20,CT1,Central,2024-03-11,Processing,440271794
2371,2371,41174,12,HCM2,Central,2024-01-26,Approved,161212110
2372,2372,19956,23,HN1,Central,2024-07-01,Processing,348129469
2373,2373,86373,4,HCM2,Central,2024-05-21,Approved,303291159
2374,2374,79252,23,HCM1,South,2024-08-22,Approved,102896995
2377,2377,80017,1,DN1,North,2024-11-07,Processing,68618081
2378,2378,73037,25,DN1,North,2024-05-12,Processing,104981443
2379,2379,99818,2,CT1,North,2024-09-04,Approved,370017883
2380,2380,16548,30,HCM1,South,2024-10-26,Approved,279624605
2381,2381,83294,3,DN1,Central,2024-06-23,Processing,24717126
2382,2382,33177,21,DN1,Central,2024-03-06,Approved,466159547
2383,2383,34022,25,CT1,North,2024-02-04,Approved,175497510
2384,2384,15542,20,HN1,Central,2024-02-19,Approved,307843634
2385,2385,70428,49,CT1,Central,2024-05-11,Processing,229158238
2386,2386,32740,22,HCM2,Central,2024-12-19,Processing,34428943
2387,2387,69353,21,HCM2,North,2024-11-29,Processing,367105165
2388,2388,66532,33,DN1,North,2024-04-19,Approved,451307576
2389,2389,26052,38,DN1,South,2024-03-10,Processing,474145741
2390,2390,57076,15,CT1,North,2024-02-27,Processing,114774704
2392,2392,10671,15,HCM1,North,2024-10-29,Rejected,97787934
2395,2395,63744,21,HN1,South,2024-11-08,Processing,112120295
2397,2397,20634,5,CT1,North,2024-06-13,Approved,441024451
2398,2398,14798,6,DN1,South,2024-10-14,Processing,158095179
2399,2399,32420,49,CT1,North,2024-03-12,Processing,135879854
2400,2400,39300,43,DN1,South,2024-09-15,Approved,360941868
2403,2403,35121,47,HCM2,Central,2024-01-05,Approved,99737779
2404,2404,47487,23,CT1,Central,2024-01-30,Processing,96974174
2405,2405,43361,4,CT1,South,2024-11-12,Processing,402514283
2407,2407,82930,18,HCM1,North,2024-02-22,Processing,137710365
2408,2408,24056,21,HCM1,North,2024-07-20,Approved,436722840
2409,2409,38380,28,CT1,Central,2024-10-26,Approved,428194703
2410,2410,36035,35,HCM2,Central,2024-07-09,Rejected,464486709
2412,2412,29877,40,HCM1,North,2024-11-04,Processing,206465396
2413,2413,65316,23,CT1,North,2024-10-24,Approved,307695588
2414,2414,74041,3,HCM2,North,2024-07-26,Approved,65186442
2416,2416,40911,10,HCM2,South,2024-12-27,Processing,393047475
2419,2419,43160,8,CT1,Central,2024-03-26,Processing,181862186
2421,2421,59723,5,CT1,South,2024-04-17,Rejected,117945845
2422,2422,13631,45,HCM2,North,2024-02-17,Approved,279532536
2425,2425,99097,38,HCM1,North,2024-07-02,Approved,436753474
2427,2427,38671,5,HN1,South,2024-04-27,Approved,299845364
2428,2428,61431,9,CT1,South,2024-09-14,Processing,147576928
2429,2429,38602,48,HN1,Central,2024-02-02,Approved,167944976
2430,2430,98789,2,HN1,North,2024-09-23,Processing,97163577
2434,2434,83616,11,HN1,South,2024-04-27,Processing,420627176
2435,2435,17099,28,HN1,Central,2024-10-02,Approved,322891407
2436,2436,35431,44,CT1,North,2024-10-07,Processing,306733666
2438,2438,57684,39,DN1,South,2024-09-17,Approved,193130897
2439,2439,40111,26,HN1,South,2024-11-29,Approved,349918791
2440,2440,73936,13,DN1,South,2024-07-26,Approved,302373183
2441,2441,32614,8,HN1,South,2024-11-25,Approved,321595858
2442,2442,51991,28,CT1,North,2024-07-29,Processing,255812075
2443,2443,80476,30,CT1,North,2024-08-05,Approved,290851436
2444,2444,70920,9,HN1,Central,2024-02-09,Approved,347714943
2445,2445,73530,39,CT1,North,2024-01-28,Approved,199643641
2446,2446,46224,31,CT1,South,2024-01-27,Processing,214005903
2448,2448,38082,47,HCM1,South,2024-03-26,Processing,41646522
2449,2449,99570,34,HN1,South,2024-06-18,Approved,409891871
2450,2450,86816,31,HCM1,North,2024-06-16,Rejected,422523449
2451,2451,93588,25,CT1,South,2024-07-09,Approved,214263332
2453,2453,98340,1,CT1,South,2024-10-16,Rejected,29240082
2454,2454,54857,22,HCM1,Central,2024-08-20,Approved,221492346
2455,2455,20142,40,HCM1,South,2024-04-10,Processing,93646533
2456,2456,58355,37,HN1,North,2024-01-20,Approved,439663895
2457,2457,19866,47,HCM1,South,2024-10-07,Processing,225577396
2458,2458,80067,1,CT1,North,2024-05-14,Approved,129482756
2459,2459,74027,1,HN1,North,2024-01-26,Approved,312506589
2460,2460,67906,42,HCM1,Central,2024-12-20,Approved,332774019
2461,2461,38138,42,HN1,North,2024-01-13,Approved,96106536
2462,2462,39956,21,DN1,Central,2024-03-13,Approved,163439192
2463,2463,86295,15,HN1,Central,2024-05-15,Processing,291577329
2464,2464,15439,17,DN1,South,2024-04-19,Processing,171944640
2465,2465,57241,22,DN1,Central,2024-08-08,Rejected,36424874
2467,2467,38270,35,CT1,North,2024-10-08,Processing,336965944
2468,2468,88815,45,CT1,Central,2024-05-14,Approved,289964112
2469,2469,49279,16,CT1,South,2024-01-23,Rejected,192206590
2470,2470,33888,8,HCM2,Central,2024-09-25,Processing,166004728
2472,2472,71063,17,HN1,North,2024-04-20,Processing,361647847
2473,2473,45144,17,CT1,South,2024-10-07,Processing,349475313
2475,2475,87360,13,HN1,South,2024-08-26,Rejected,300893727
2476,2476,60979,17,DN1,South,2024-01-18,Processing,173120079
2477,2477,16979,38,HN1,North,2024-09-02,Processing,321087314
2478,2478,36189,17,HCM2,South,2024-04-29,Processing,32684244
2479,2479,52600,48,HCM2,South,2024-10-12,Approved,266418204
2480,2480,69560,14,HN1,South,2024-10-12,Processing,34358442
2483,2483,96205,35,HCM2,South,2024-02-11,Approved,309033459
2484,2484,16910,46,HCM2,North,2024-06-05,Approved,168585344
2485,2485,67713,14,DN1,Central,2024-06-28,Processing,261329011
2486,2486,56857,47,HCM2,South,2024-09-01,Processing,341901272
2488,2488,95667,15,DN1,South,2024-02-18,Approved,57891798
2489,2489,35227,27,HN1,South,2024-02-19,Approved,25465051
2494,2494,49071,6,HN1,North,2024-03-12,Approved,394565962
2496,2496,19503,22,CT1,North,2024-10-03,Processing,176274993
2498,2498,74379,23,HCM1,North,2024-07-06,Approved,471217689
2499,2499,67866,25,HCM1,North,2024-03-11,Approved,315450060
2501,2501,55838,26,HCM1,Central,2024-09-06,Processing,245660587
2503,2503,99489,5,DN1,South,2024-01-29,Processing,470709988
2505,2505,55000,20,HCM2,Central,2024-04-10,Approved,265351496
2506,2506,32168,6,HCM2,Central,2024-10-06,Approved,459122676
2507,2507,80119,6,HN1,South,2024-02-21,Approved,312861387
2509,2509,64093,4,HCM1,South,2024-04-14,Approved,187484339
2510,2510,65419,17,HCM2,Central,2024-03-31,Rejected,249845235
2512,2512,87425,14,DN1,Central,2024-07-31,Processing,146808536
2514,2514,12461,7,CT1,Central,2024-07-04,Processing,330706372
2515,2515,24291,44,HCM2,North,2024-09-11,Processing,380340868
2516,2516,56804,15,HN1,South,2024-01-11,Approved,226711902
2517,2517,86971,19,HCM1,South,2024-03-20,Processing,289689245
2518,2518,74946,43,HCM2,North,2024-02-22,Approved,50987100
2520,2520,71332,44,HCM1,South,2024-08-14,Approved,308705166
2522,2522,40841,17,CT1,North,2024-07-06,Rejected,383689252
2523,2523,58758,35,HN1,North,2024-02-04,Processing,242347197
2525,2525,47643,20,HCM2,Central,2024-08-17,Approved,204340308
2526,2526,60408,36,HCM1,South,2024-05-10,Processing,299134058
2527,2527,53950,35,HCM2,North,2024-05-02,Approved,383530812
2528,2528,66849,32,CT1,North,2024-11-24,Approved,222380435
2529,2529,38044,48,CT1,Central,2024-09-03,Processing,423314841
2530,2530,25997,44,HCM1,South,2024-07-12,Processing,437469089
2531,2531,89751,40,HCM1,North,2024-11-21,Rejected,378212994
2533,2533,65533,17,HCM2,North,2024-04-15,Approved,88063960
2534,2534,92566,7,HN1,Central,2024-11-26,Approved,469333696
2537,2537,68005,35,HCM1,Central,2024-05-21,Rejected,294583141
2538,2538,96250,32,HN1,North,2024-05-04,Processing,459338446
2539,2539,68712,36,HCM1,North,2024-04-07,Processing,73718738
2541,2541,33387,6,DN1,Central,2024-03-31,Approved,365669035
2543,2543,95457,37,HCM1,South,2024-03-07,Processing,390268287
2544,2544,23057,48,HCM1,North,2024-02-02,Rejected,90566175
2545,2545,74028,15,DN1,North,2024-07-30,Processing,342459328
2546,2546,65731,47,HCM2,North,2024-01-15,Processing,195003325
2547,2547,34858,4,HCM2,North,2024-11-28,Approved,173109339
2548,2548,58689,40,HCM2,North,2024-10-24,Approved,262586548
2549,2549,54638,16,HN1,Central,2024-05-10,Approved,253551570
2550,2550,56486,28,HCM2,South,2024-10-21,Processing,426118121
2551,2551,30567,16,HN1,Central,2024-06-21,Rejected,463777029
2555,2555,37044,28,DN1,South,2024-12-25,Processing,280111938
2556,2556,77260,32,DN1,North,2024-05-22,Approved,179499100
2557,2557,76912,45,HN1,North,2024-11-10,Processing,197549252
2558,2558,18706,2,DN1,Central,2024-06-26,Approved,86157260
2559,2559,18894,31,HN1,Central,2024-01-29,Rejected,149395115
2560,2560,28037,3,HCM1,Central,2024-05-26,Approved,327247039
2561,2561,93986,8,HN1,North,2024-11-12,Processing,426717289
2562,2562,91942,24,HN1,South,2024-12-20,Approved,209652504
2563,2563,61612,15,DN1,South,2024-02-11,Processing,406644677
2565,2565,15926,31,CT1,South,2024-07-26,Approved,494229871
2568,2568,39806,45,HCM1,North,2024-06-12,Approved,366915725
2569,2569,98199,2,HCM2,Central,2024-03-07,Processing,130664793
2570,2570,51321,8,HCM1,South,2024-09-01,Approved,235693297
2571,2571,75095,7,DN1,North,2024-09-14,Processing,390360853
2572,2572,32656,44,HN1,Central,2024-05-31,Processing,303204137
2573,2573,65147,39,HN1,Central,2024-08-03,Processing,123298313
2574,2574,59666,42,DN1,Central,2024-11-20,Processing,310530541
2575,2575,92368,16,DN1,Central,2024-06-15,Processing,380825691
2576,2576,48787,35,HN1,South,2024-02-01,Rejected,337837652
2577,2577,72946,30,HCM2,North,2024-08-20,Approved,139518596
2578,2578,31727,10,HCM2,South,2024-10-11,Approved,453706627
2580,2580,13081,18,DN1,Central,2024-07-14,Approved,125589706
2581,2581,44196,5,HN1,South,2024-12-03,Approved,305701623
2582,2582,46735,29,HN1,Central,2024-09-12,Approved,476443284
2584,2584,89578,34,HCM1,Central,2024-11-01,Approved,423804280
2585,2585,35498,43,HCM1,South,2024-11-18,Approved,80676307
2587,2587,41656,23,HCM1,North,2024-12-14,Approved,283367490
2589,2589,47900,30,HCM2,South,2024-03-30,Rejected,159504121
2590,2590,94899,6,HCM2,South,2024-05-30,Approved,80452577
2591,2591,57701,46,HCM2,South,2024-09-09,Approved,43063007
2592,2592,29033,44,CT1,South,2024-11-16,Processing,137510779
2594,2594,45851,29,DN1,South,2024-12-31,Approved,381233753
2595,2595,36832,23,DN1,North,2024-07-18,Processing,328838795
2597,2597,23944,32,HCM1,South,2024-12-23,Approved,485287053
2598,2598,29873,42,HN1,Central,2024-01-28,Processing,364060782
2602,2602,46751,32,HCM2,South,2024-08-31,Approved,446589320
2603,2603,99822,9,DN1,Central,2024-03-19,Approved,166225457
2604,2604,15110,37,HCM2,South,2024-08-21,Approved,67626333
2605,2605,64341,10,HCM2,Central,2024-07-26,Approved,158203766
2606,2606,22087,20,HN1,South,2024-09-06,Approved,84933840
2607,2607,33762,6,HCM1,South,2024-11-01,Approved,40401899
2609,2609,19596,3,HCM2,Central,2024-08-05,Approved,165143805
2610,2610,28313,42,HN1,Central,2024-06-07,Processing,92135766
2611,2611,76549,11,HCM2,Central,2024-03-09,Approved,116991278
2612,2612,33705,43,CT1,North,2024-03-27,Approved,43044497
2613,2613,77364,17,HCM1,South,2024-09-25,Processing,280463748
2614,2614,83445,32,CT1,North,2024-03-10,Approved,405223691
2616,2616,12023,4,HCM1,North,2024-12-14,Approved,363630624
2618,2618,90073,41,HCM2,Central,2024-06-11,Approved,480768727
2621,2621,43848,32,DN1,North,2024-06-14,Processing,413733477
2622,2622,47804,22,HCM2,North,2024-04-27,Processing,177222425
2624,2624,69664,35,CT1,Central,2024-01-31,Approved,48631605
2625,2625,37766,22,DN1,South,2024-01-14,Processing,153298052
2627,2627,46060,20,HN1,South,2024-05-10,Processing,420890370
2628,2628,79122,22,DN1,North,2024-04-18,Approved,262722643
2629,2629,26087,48,CT1,North,2024-01-27,Approved,112274403
2630,2630,58868,11,CT1,South,2024-08-18,Rejected,192164718
2631,2631,33225,13,HCM1,South,2024-01-04,Approved,107031347
2632,2632,16643,42,HCM2,Central,2024-12-24,Processing,227336254
2634,2634,21005,9,HN1,North,2024-01-25,Processing,208381739
2635,2635,75697,12,DN1,North,2024-03-02,Approved,23361404
2636,2636,26029,23,CT1,North,2024-07-02,Approved,384101341
2637,2637,24226,14,HCM2,South,2024-12-08,Processing,326583244
2640,2640,38731,49,HCM1,North,2024-09-11,Processing,193018291
2641,2641,78926,41,DN1,North,2024-11-15,Approved,308041979
2643,2643,65506,23,HCM2,Central,2024-05-29,Approved,130608026
2644,2644,88229,10,DN1,South,2024-01-25,Processing,133668681
2645,2645,59815,19,HCM1,North,2024-05-04,Approved,190402878
2646,2646,52092,47,HCM1,North,2024-01-27,Rejected,388640373
2647,2647,72539,5,HCM1,Central,2024-06-18,Rejected,452740080
2648,2648,76077,47,CT1,South,2024-11-20,Approved,417124647
2649,2649,31817,23,HN1,North,2024-08-15,Approved,262940560
2650,2650,47861,30,HCM1,North,2024-01-04,Approved,53430509
2651,2651,23428,25,HN1,Central,2024-11-02,Approved,77697278
2652,2652,53934,28,HN1,North,2024-09-18,Approved,263494134
2653,2653,20258,34,HCM2,North,2024-01-17,Approved,150385176
2654,2654,67775,45,DN1,South,2024-02-20,Rejected,471434589
2655,2655,91580,48,CT1,Central,2024-11-11,Rejected,190495875
2656,2656,15469,47,HN1,Central,2024-10-18,Approved,167437568
2659,2659,86256,14,HCM1,Central,2024-09-21,Processing,327901596
2660,2660,43937,42,HN1,North,2024-10-04,Approved,219668173
2661,2661,11651,46,DN1,Central,2024-12-24,Approved,359706869
2662,2662,60288,30,HCM2,North,2024-07-23,Processing,300960682
2663,2663,94730,41,CT1,Central,2024-07-03,Approved,55739247
2664,2664,35051,25,HCM1,Central,2024-06-24,Approved,124327081
2666,2666,85054,35,DN1,Central,2024-03-09,Approved,150154426
2667,2667,26184,48,HN1,Central,2024-04-14,Approved,332043700
2669,2669,31621,10,CT1,North,2024-06-12,Approved,127355287
2670,2670,85564,35,CT1,Central,2024-07-19,Approved,348231754
2673,2673,55253,21,DN1,South,2024-01-18,Approved,205114640
2674,2674,44051,21,HCM1,Central,2024-11-29,Processing,103649232
2677,2677,93930,7,HCM1,North,2024-02-11,Approved,30452103
2678,2678,40254,17,HCM1,South,2024-04-02,Approved,347949294
2679,2679,94045,2,HCM1,North,2024-09-14,Approved,311297978
2681,2681,24472,42,DN1,Central,2024-08-04,Approved,326064942
2682,2682,13471,18,CT1,South,2024-11-01,Processing,43446722
2683,2683,18329,11,HN1,Central,2024-06-24,Processing,114216824
2684,2684,44865,16,HN1,South,2024-05-18,Processing,133898534
2685,2685,56850,49,CT1,Central,2024-06-30,Processing,88889204
2686,2686,64220,18,HCM2,North,2024-03-17,Approved,96601229
2687,2687,16397,35,HN1,South,2024-07-06,Approved,206723046
2688,2688,45525,26,HCM1,South,2024-01-15,Processing,25134315
2689,2689,63072,16,HN1,South,2024-10-20,Approved,174517377
2690,2690,93820,6,CT1,South,2024-11-18,Rejected,257734308
2691,2691,94530,44,HCM1,North,2024-11-22,Approved,214571679
2693,2693,71330,47,CT1,North,2024-07-30,Approved,97376351
2694,2694,93369,47,HCM2,Central,2024-06-18,Processing,404836384
2695,2695,35122,48,CT1,North,2024-11-26,Approved,433459708
2697,2697,91906,12,HCM1,Central,2024-11-02,Approved,183836541
2698,2698,72812,13,CT1,North,2024-05-29,Processing,402732735
2699,2699,17999,4,DN1,North,2024-09-20,Processing,478338590
2700,2700,32436,39,DN1,North,2024-01-08,Approved,255757510
2701,2701,52963,2,DN1,Central,2024-03-31,Approved,391566994
2702,2702,12096,26,DN1,South,2024-03-04,Approved,184480851
2703,2703,35279,27,DN1,North,2024-11-08,Approved,48901025
2704,2704,36201,27,HCM2,Central,2024-01-18,Processing,374682942
2705,2705,29715,15,CT1,Central,2024-08-17,Approved,284384359
2706,2706,39309,8,HCM1,North,2024-01-30,Processing,323689645
2708,2708,66614,47,DN1,North,2024-09-01,Approved,205286434
2709,2709,15105,46,HCM1,Central,2024-09-29,Approved,372320435
2710,2710,12839,40,HCM1,South,2024-03-19,Approved,174948051
2711,2711,78920,12,DN1,Central,2024-10-16,Rejected,266698305
2712,2712,53619,13,HCM2,North,2024-06-03,Approved,62862078
2715,2715,27069,17,CT1,Central,2024-02-26,Approved,311583345
2716,2716,17531,36,HCM2,South,2024-07-06,Processing,102944404
2718,2718,17736,8,HCM2,Central,2024-10-05,Processing,246798043
2719,2719,17710,5,DN1,South,2024-06-09,Approved,472460090
2720,2720,77155,26,HN1,South,2024-10-03,Processing,50320596
2721,2721,23975,16,DN1,South,2024-07-03,Rejected,485438424
2722,2722,72424,36,CT1,North,2024-12-25,Approved,94802220
2723,2723,55603,28,HCM1,North,2024-03-21,Processing,111029477
2724,2724,33252,29,DN1,South,2024-06-02,Rejected,190061243
2725,2725,90797,47,CT1,Central,2024-08-26,Approved,111972094
2726,2726,11431,12,HCM2,Central,2024-10-19,Approved,110164337
2727,2727,84603,37,DN1,North,2024-08-18,Approved,111274090
2729,2729,19557,23,HCM1,South,2024-03-17,Approved,151645295
2730,2730,84971,16,DN1,Central,2024-07-09,Processing,91085767
2731,2731,10162,14,CT1,North,2024-01-17,Approved,415725705
2732,2732,44742,10,DN1,North,2024-01-21,Approved,285157264
2733,2733,29675,7,HCM1,South,2024-08-06,Approved,27221098
2734,2734,83997,45,DN1,North,2024-11-24,Processing,37340843
2736,2736,60057,29,CT1,North,2024-04-11,Processing,117971219
2737,2737,42591,3,HN1,Central,2024-02-03,Processing,280231635
2738,2738,19833,15,DN1,North,2024-03-27,Processing,374877720
2739,2739,17896,36,HN1,Central,2024-07-17,Approved,211969303
2741,2741,59733,46,DN1,North,2024-07-21,Approved,381205825
2743,2743,15347,13,HCM2,Central,2024-12-07,Approved,41691199
2744,2744,69063,42,CT1,South,2024-01-11,Approved,315908065
2745,2745,12643,21,DN1,South,2024-12-15,Approved,425705732
2746,2746,50785,37,CT1,Central,2024-08-08,Rejected,398592001
2747,2747,28681,27,HCM2,North,2024-09-10,Processing,237561408
2748,2748,60026,29,CT1,South,2024-08-11,Approved,470394420
2749,2749,25892,20,CT1,Central,2024-03-21,Processing,372480078
2750,2750,57299,25,HCM1,Central,2024-01-09,Processing,204399372
2751,2751,27073,6,HCM2,North,2024-09-30,Approved,168171414
2752,2752,40682,36,CT1,Central,2024-08-18,Processing,275016214
2753,2753,24289,2,HN1,South,2024-01-18,Approved,27498308
2754,2754,17927,22,HCM2,North,2024-01-13,Processing,166969795
2755,2755,58330,32,HCM1,Central,2024-10-17,Processing,245628853
2758,2758,75428,5,HN1,North,2024-06-29,Processing,276699907
2761,2761,12539,45,CT1,South,2024-10-15,Approved,45733721
2763,2763,80968,23,HCM1,Central,2024-05-13,Approved,53745555
2764,2764,30644,34,HN1,North,2024-10-11,Processing,91961479
2765,2765,28745,13,DN1,Central,2024-06-05,Approved,39185825
2766,2766,38228,43,DN1,Central,2024-03-07,Processing,21164872
2767,2767,44521,29,DN1,North,2024-05-19,Processing,467103236
2768,2768,36928,36,HCM2,South,2024-04-03,Approved,473969438
2769,2769,28322,22,HCM1,South,2024-11-16,Processing,304770990
2770,2770,67714,47,HCM2,South,2024-09-19,Approved,41038562
2772,2772,72292,9,HN1,North,2024-02-26,Approved,170680803
2773,2773,39055,39,HN1,South,2024-09-14,Processing,268004983
2774,2774,52891,19,HCM2,Central,2024-04-12,Processing,334160501
2775,2775,91912,38,HCM2,North,2024-07-18,Rejected,331503915
2776,2776,16588,6,HN1,South,2024-10-28,Processing,422758947
2777,2777,16304,47,CT1,South,2024-08-13,Approved,30910916
2778,2778,17345,15,DN1,North,2024-08-26,Processing,186134858
2779,2779,39300,20,DN1,Central,2024-01-27,Rejected,463623062
2781,2781,98553,32,DN1,South,2024-07-02,Approved,350877419
2782,2782,25352,4,CT1,North,2024-07-19,Rejected,240018543
2785,2785,12336,20,HCM2,North,2024-05-04,Processing,464751286
2786,2786,72032,23,DN1,South,2024-02-03,Approved,110426709
2787,2787,85415,11,CT1,North,2024-11-12,Processing,218517280
2788,2788,17521,37,HCM2,North,2024-10-14,Processing,357101498
2790,2790,33481,4,HCM1,Central,2024-08-13,Processing,21082013
2791,2791,28474,29,HCM2,South,2024-09-30,Approved,232165232
2792,2792,56760,44,HCM2,South,2024-08-21,Approved,102754555
2793,2793,65718,34,HN1,North,2024-09-14,Approved,450313968
2794,2794,54629,13,HCM1,North,2024-01-25,Approved,218963955
2795,2795,55232,42,HCM1,Central,2024-04-18,Approved,75538852
2797,2797,77169,42,HCM2,Central,2024-12-14,Processing,298793450
2798,2798,60669,31,DN1,South,2024-01-27,Approved,408341244
2799,2799,88021,7,CT1,Central,2024-07-09,Approved,84202057
2800,2800,79184,4,HCM2,North,2024-10-15,Approved,281838884
2804,2804,24357,31,DN1,South,2024-02-06,Approved,253741729
2805,2805,78673,35,DN1,North,2024-10-10,Approved,433594097
2806,2806,75633,21,HCM2,South,2024-05-18,Rejected,467044120
2807,2807,86943,31,DN1,Central,2024-08-15,Processing,373456277
2808,2808,88258,19,HCM2,North,2024-11-15,Approved,496679349
2809,2809,22924,31,HCM1,South,2024-11-23,Processing,363754694
2810,2810,79286,32,DN1,Central,2024-07-04,Processing,159747124
2811,2811,84071,2,HCM2,Central,2024-12-28,Approved,435559773
2814,2814,80202,2,HCM1,Central,2024-12-15,Approved,79752319
2815,2815,58777,24,DN1,North,2024-12-23,Rejected,72016306
2816,2816,26994,17,HCM2,South,2024-08-23,Processing,230285641
2817,2817,77263,32,HCM1,South,2024-09-27,Approved,391658370
2818,2818,69634,16,CT1,North,2024-10-13,Processing,352007504
2819,2819,20800,16,HN1,North,2024-04-13,Rejected,330642595
2820,2820,47823,46,DN1,South,2024-03-29,Rejected,212323913
2821,2821,73878,39,HCM2,North,2024-01-17,Rejected,461482261
2822,2822,28708,31,HCM1,Central,2024-04-10,Rejected,380585091
2824,2824,84905,24,CT1,Central,2024-01-29,Processing,372471208
2825,2825,73870,1,DN1,South,2024-04-25,Processing,280421636
2826,2826,19283,11,HCM1,North,2024-04-19,Processing,165588246
2827,2827,40573,21,CT1,Central,2024-12-29,Rejected,209852458
2828,2828,88707,4,HCM2,North,2024-05-10,Processing,419181505
2830,2830,15774,26,DN1,North,2024-10-01,Processing,197741133
2831,2831,82055,47,CT1,Central,2024-09-04,Approved,409381621
2833,2833,28133,31,HCM1,Central,2024-11-02,Approved,40325441
2834,2834,24939,17,HN1,Central,2024-06-14,Processing,329336502
2836,2836,66700,11,HCM2,Central,2024-03-02,Processing,482658343
2837,2837,37624,28,DN1,Central,2024-04-02,Rejected,53638172
2838,2838,16823,32,HN1,Central,2024-11-27,Approved,105976119
2839,2839,28489,1,CT1,Central,2024-07-14,Approved,373499655
2840,2840,49961,47,HCM2,North,2024-05-02,Processing,55855311
2842,2842,91816,42,HCM1,South,2024-05-18,Approved,380193947
2843,2843,32263,7,DN1,Central,2024-08-18,Processing,458638722
2844,2844,23565,2,CT1,North,2024-10-02,Approved,407220962
2845,2845,30354,42,HCM2,North,2024-02-21,Rejected,48759067
2846,2846,52951,24,HCM1,North,2024-05-01,Processing,297100328
2847,2847,33648,4,HN1,North,2024-07-21,Rejected,21694063
2849,2849,51971,19,HN1,North,2025-01-01,Processing,22999193
2851,2851,31253,11,HCM2,North,2024-07-03,Approved,37419801
2853,2853,58563,43,CT1,South,2024-03-18,Rejected,53113044
2854,2854,36390,11,HCM2,Central,2024-10-21,Approved,102787348
2855,2855,98664,45,DN1,Central,2024-10-07,Approved,326731758
2856,2856,61578,3,HN1,Central,2024-01-21,Approved,492950456
2857,2857,89025,12,DN1,North,2024-06-23,Processing,470814057
2858,2858,42658,3,HCM2,Central,2024-01-15,Processing,425681708
2859,2859,16852,42,HCM2,North,2024-08-01,Processing,380422232
2860,2860,12551,27,CT1,North,2024-02-20,Approved,241954447
2861,2861,81947,49,HN1,Central,2024-03-28,Approved,309791081
2862,2862,71001,2,HCM2,Central,2024-05-28,Approved,171481415
2863,2863,59159,49,DN1,South,2024-07-09,Approved,321574112
2864,2864,61707,16,CT1,South,2024-11-01,Approved,497141945
2865,2865,43243,2,DN1,North,2024-05-31,Processing,425557081
2866,2866,31800,30,HN1,North,2024-05-24,Approved,55896068
2867,2867,85939,20,CT1,Central,2024-03-10,Approved,435682775
2868,2868,67828,38,CT1,Central,2024-09-18,Processing,456922549
2869,2869,17239,28,CT1,South,2024-11-30,Approved,264347814
2870,2870,16710,25,HCM1,Central,2024-01-09,Processing,448420916
2871,2871,31384,32,CT1,North,2024-05-03,Approved,50186626
2872,2872,31038,10,DN1,Central,2024-04-14,Rejected,383214768
2873,2873,50846,42,DN1,South,2024-05-30,Approved,458179067
2875,2875,77821,33,HCM2,South,2024-12-20,Rejected,208461142
2876,2876,47991,13,HCM2,South,2024-09-03,Approved,435996587
2877,2877,89057,41,HCM1,North,2024-08-31,Processing,361133034
2878,2878,16971,42,CT1,South,2024-12-04,Rejected,367495208
2879,2879,39139,47,HCM1,Central,2024-02-15,Approved,94520137
2880,2880,95445,37,HN1,Central,2024-04-06,Approved,486699272
2881,2881,87067,16,HN1,South,2024-08-16,Processing,186847463
2882,2882,90257,45,HCM2,Central,2024-01-06,Processing,175012260
2883,2883,94742,22,HN1,South,2024-08-03,Approved,23772009
2884,2884,47711,20,CT1,Central,2024-07-25,Processing,104803644
2886,2886,21116,27,HN1,Central,2024-04-11,Approved,230207907
2887,2887,75794,41,HCM1,North,2024-01-15,Approved,64347928
2888,2888,10282,16,CT1,North,2024-08-28,Rejected,465751212
2889,2889,89473,34,HN1,Central,2024-11-21,Processing,394917914
2890,2890,11898,32,HN1,South,2024-09-17,Processing,479532808
2891,2891,14135,26,CT1,Central,2024-12-02,Processing,143247899
2892,2892,16629,25,HN1,South,2024-05-15,Processing,107133416
